id,path,r0,r1,c0,c1
2296,/home/dziurawy-beret/houzz_final/00076.jpg,346,542,176,372
2297,/home/dziurawy-beret/houzz_final/00076.jpg,485,681,69,265
2298,/home/dziurawy-beret/houzz_final/00076.jpg,224,420,235,431
2299,/home/dziurawy-beret/houzz_final/00076.jpg,226,422,135,331
2300,/home/dziurawy-beret/houzz_final/00076.jpg,382,578,815,1011
2301,/home/dziurawy-beret/houzz_final/00076.jpg,365,561,232,428
2302,/home/dziurawy-beret/houzz_final/00076.jpg,418,614,125,321
2303,/home/dziurawy-beret/houzz_final/00076.jpg,545,741,36,232
2304,/home/dziurawy-beret/houzz_final/00076.jpg,423,619,648,844
2305,/home/dziurawy-beret/houzz_final/00076.jpg,69,265,489,685
2306,/home/dziurawy-beret/houzz_final/00076.jpg,379,575,381,577
2307,/home/dziurawy-beret/houzz_final/00076.jpg,166,362,784,980
2308,/home/dziurawy-beret/houzz_final/00076.jpg,245,441,763,959
2309,/home/dziurawy-beret/houzz_final/00076.jpg,183,379,597,793
2310,/home/dziurawy-beret/houzz_final/00077.jpg,435,631,108,304
2311,/home/dziurawy-beret/houzz_final/00077.jpg,437,633,504,700
2312,/home/dziurawy-beret/houzz_final/00077.jpg,67,263,761,957
2313,/home/dziurawy-beret/houzz_final/00077.jpg,512,708,507,703
2314,/home/dziurawy-beret/houzz_final/00077.jpg,140,336,791,987
2315,/home/dziurawy-beret/houzz_final/00077.jpg,13,209,729,925
2316,/home/dziurawy-beret/houzz_final/00077.jpg,133,329,463,659
2317,/home/dziurawy-beret/houzz_final/00077.jpg,262,458,19,215
2318,/home/dziurawy-beret/houzz_final/00077.jpg,549,745,372,568
2319,/home/dziurawy-beret/houzz_final/00077.jpg,244,440,728,924
2320,/home/dziurawy-beret/houzz_final/00077.jpg,118,314,498,694
2321,/home/dziurawy-beret/houzz_final/00077.jpg,60,256,11,207
2322,/home/dziurawy-beret/houzz_final/00077.jpg,553,749,789,985
2323,/home/dziurawy-beret/houzz_final/00077.jpg,425,621,347,543
2324,/home/dziurawy-beret/houzz_final/00077.jpg,141,337,596,792
2325,/home/dziurawy-beret/houzz_final/00077.jpg,548,744,516,712
2326,/home/dziurawy-beret/houzz_final/00077.jpg,485,681,481,677
2327,/home/dziurawy-beret/houzz_final/00077.jpg,100,296,516,712
2328,/home/dziurawy-beret/houzz_final/00077.jpg,485,681,130,326
2329,/home/dziurawy-beret/houzz_final/00077.jpg,41,237,573,769
2330,/home/dziurawy-beret/houzz_final/00077.jpg,105,301,217,413
2331,/home/dziurawy-beret/houzz_final/00077.jpg,570,766,324,520
2332,/home/dziurawy-beret/houzz_final/00077.jpg,67,263,152,348
2333,/home/dziurawy-beret/houzz_final/00077.jpg,558,754,588,784
2334,/home/dziurawy-beret/houzz_final/00077.jpg,91,287,477,673
2335,/home/dziurawy-beret/houzz_final/00077.jpg,549,745,637,833
2336,/home/dziurawy-beret/houzz_final/00077.jpg,295,491,494,690
2337,/home/dziurawy-beret/houzz_final/00077.jpg,167,363,370,566
2338,/home/dziurawy-beret/houzz_final/00077.jpg,361,557,454,650
2339,/home/dziurawy-beret/houzz_final/00077.jpg,182,378,607,803
2340,/home/dziurawy-beret/houzz_final/00078.jpg,528,724,178,374
2341,/home/dziurawy-beret/houzz_final/00078.jpg,536,732,664,860
2342,/home/dziurawy-beret/houzz_final/00078.jpg,137,333,123,319
2343,/home/dziurawy-beret/houzz_final/00078.jpg,281,477,759,955
2344,/home/dziurawy-beret/houzz_final/00078.jpg,204,400,615,811
2345,/home/dziurawy-beret/houzz_final/00078.jpg,67,263,96,292
2346,/home/dziurawy-beret/houzz_final/00078.jpg,538,734,462,658
2347,/home/dziurawy-beret/houzz_final/00078.jpg,406,602,137,333
2348,/home/dziurawy-beret/houzz_final/00078.jpg,112,308,435,631
2349,/home/dziurawy-beret/houzz_final/00078.jpg,424,620,45,241
2350,/home/dziurawy-beret/houzz_final/00078.jpg,92,288,546,742
2351,/home/dziurawy-beret/houzz_final/00078.jpg,349,545,758,954
2352,/home/dziurawy-beret/houzz_final/00078.jpg,318,514,536,732
2353,/home/dziurawy-beret/houzz_final/00078.jpg,339,535,790,986
2354,/home/dziurawy-beret/houzz_final/00078.jpg,333,529,276,472
2355,/home/dziurawy-beret/houzz_final/00078.jpg,41,237,291,487
2356,/home/dziurawy-beret/houzz_final/00078.jpg,297,493,727,923
2357,/home/dziurawy-beret/houzz_final/00078.jpg,374,570,729,925
2358,/home/dziurawy-beret/houzz_final/00078.jpg,128,324,489,685
2359,/home/dziurawy-beret/houzz_final/00078.jpg,500,696,773,969
2360,/home/dziurawy-beret/houzz_final/00078.jpg,452,648,496,692
2361,/home/dziurawy-beret/houzz_final/00078.jpg,366,562,752,948
2362,/home/dziurawy-beret/houzz_final/00078.jpg,105,301,349,545
2363,/home/dziurawy-beret/houzz_final/00078.jpg,501,697,385,581
2364,/home/dziurawy-beret/houzz_final/00078.jpg,431,627,792,988
2365,/home/dziurawy-beret/houzz_final/00078.jpg,313,509,364,560
2366,/home/dziurawy-beret/houzz_final/00078.jpg,552,748,447,643
2367,/home/dziurawy-beret/houzz_final/00078.jpg,548,744,605,801
2368,/home/dziurawy-beret/houzz_final/00078.jpg,358,554,391,587
2369,/home/dziurawy-beret/houzz_final/00078.jpg,206,402,597,793
2370,/home/dziurawy-beret/houzz_final/00079.jpg,354,550,190,386
2371,/home/dziurawy-beret/houzz_final/00079.jpg,364,560,202,398
2372,/home/dziurawy-beret/houzz_final/00079.jpg,162,358,20,216
2373,/home/dziurawy-beret/houzz_final/00079.jpg,121,317,734,930
2374,/home/dziurawy-beret/houzz_final/00079.jpg,233,429,119,315
2375,/home/dziurawy-beret/houzz_final/00079.jpg,292,488,126,322
2376,/home/dziurawy-beret/houzz_final/00079.jpg,545,741,42,238
2377,/home/dziurawy-beret/houzz_final/00079.jpg,534,730,428,624
2378,/home/dziurawy-beret/houzz_final/00079.jpg,387,583,796,992
2379,/home/dziurawy-beret/houzz_final/00079.jpg,434,630,121,317
2380,/home/dziurawy-beret/houzz_final/00079.jpg,318,514,30,226
2381,/home/dziurawy-beret/houzz_final/00079.jpg,438,634,784,980
2382,/home/dziurawy-beret/houzz_final/00079.jpg,412,608,349,545
2383,/home/dziurawy-beret/houzz_final/00079.jpg,548,744,90,286
2384,/home/dziurawy-beret/houzz_final/00079.jpg,26,222,510,706
2385,/home/dziurawy-beret/houzz_final/00079.jpg,132,328,253,449
2386,/home/dziurawy-beret/houzz_final/00079.jpg,526,722,403,599
2387,/home/dziurawy-beret/houzz_final/00079.jpg,491,687,499,695
2388,/home/dziurawy-beret/houzz_final/00079.jpg,492,688,30,226
2389,/home/dziurawy-beret/houzz_final/00079.jpg,300,496,511,707
2390,/home/dziurawy-beret/houzz_final/00079.jpg,469,665,369,565
2391,/home/dziurawy-beret/houzz_final/00079.jpg,345,541,486,682
2392,/home/dziurawy-beret/houzz_final/00079.jpg,308,504,635,831
2393,/home/dziurawy-beret/houzz_final/00079.jpg,473,669,51,247
2394,/home/dziurawy-beret/houzz_final/00079.jpg,263,459,506,702
2395,/home/dziurawy-beret/houzz_final/00079.jpg,288,484,727,923
2396,/home/dziurawy-beret/houzz_final/00079.jpg,246,442,611,807
2397,/home/dziurawy-beret/houzz_final/00079.jpg,196,392,641,837
2398,/home/dziurawy-beret/houzz_final/00079.jpg,525,721,72,268
2399,/home/dziurawy-beret/houzz_final/00079.jpg,25,221,161,357
2400,/home/dziurawy-beret/houzz_final/00080.jpg,207,403,644,840
2401,/home/dziurawy-beret/houzz_final/00080.jpg,546,742,647,843
2402,/home/dziurawy-beret/houzz_final/00080.jpg,7,203,501,697
2403,/home/dziurawy-beret/houzz_final/00080.jpg,150,346,344,540
2404,/home/dziurawy-beret/houzz_final/00080.jpg,215,411,81,277
2405,/home/dziurawy-beret/houzz_final/00080.jpg,418,614,333,529
2406,/home/dziurawy-beret/houzz_final/00080.jpg,176,372,220,416
2407,/home/dziurawy-beret/houzz_final/00080.jpg,256,452,127,323
2408,/home/dziurawy-beret/houzz_final/00080.jpg,272,468,347,543
2409,/home/dziurawy-beret/houzz_final/00080.jpg,186,382,561,757
2410,/home/dziurawy-beret/houzz_final/00080.jpg,181,377,130,326
2411,/home/dziurawy-beret/houzz_final/00080.jpg,330,526,669,865
2412,/home/dziurawy-beret/houzz_final/00080.jpg,130,326,502,698
2413,/home/dziurawy-beret/houzz_final/00080.jpg,507,703,73,269
2414,/home/dziurawy-beret/houzz_final/00080.jpg,287,483,687,883
2415,/home/dziurawy-beret/houzz_final/00080.jpg,51,247,394,590
2416,/home/dziurawy-beret/houzz_final/00080.jpg,182,378,578,774
2417,/home/dziurawy-beret/houzz_final/00080.jpg,199,395,384,580
2418,/home/dziurawy-beret/houzz_final/00080.jpg,331,527,254,450
2419,/home/dziurawy-beret/houzz_final/00080.jpg,453,649,362,558
2420,/home/dziurawy-beret/houzz_final/00080.jpg,189,385,298,494
2421,/home/dziurawy-beret/houzz_final/00080.jpg,202,398,578,774
2422,/home/dziurawy-beret/houzz_final/00080.jpg,136,332,477,673
2423,/home/dziurawy-beret/houzz_final/00080.jpg,199,395,534,730
2424,/home/dziurawy-beret/houzz_final/00080.jpg,385,581,13,209
2425,/home/dziurawy-beret/houzz_final/00080.jpg,542,738,137,333
2426,/home/dziurawy-beret/houzz_final/00080.jpg,424,620,376,572
2427,/home/dziurawy-beret/houzz_final/00080.jpg,332,528,778,974
2428,/home/dziurawy-beret/houzz_final/00080.jpg,14,210,622,818
2429,/home/dziurawy-beret/houzz_final/00080.jpg,261,457,70,266
2430,/home/dziurawy-beret/houzz_final/00081.jpg,408,604,596,792
2431,/home/dziurawy-beret/houzz_final/00081.jpg,150,346,773,969
2432,/home/dziurawy-beret/houzz_final/00081.jpg,225,421,686,882
2433,/home/dziurawy-beret/houzz_final/00081.jpg,20,216,174,370
2434,/home/dziurawy-beret/houzz_final/00081.jpg,116,312,807,1003
2435,/home/dziurawy-beret/houzz_final/00081.jpg,30,226,679,875
2436,/home/dziurawy-beret/houzz_final/00081.jpg,132,328,640,836
2437,/home/dziurawy-beret/houzz_final/00081.jpg,564,760,213,409
2438,/home/dziurawy-beret/houzz_final/00081.jpg,569,765,712,908
2439,/home/dziurawy-beret/houzz_final/00081.jpg,512,708,721,917
2440,/home/dziurawy-beret/houzz_final/00081.jpg,512,708,416,612
2441,/home/dziurawy-beret/houzz_final/00081.jpg,293,489,13,209
2442,/home/dziurawy-beret/houzz_final/00081.jpg,74,270,448,644
2443,/home/dziurawy-beret/houzz_final/00081.jpg,393,589,306,502
2444,/home/dziurawy-beret/houzz_final/00081.jpg,103,299,622,818
2445,/home/dziurawy-beret/houzz_final/00081.jpg,51,247,492,688
2446,/home/dziurawy-beret/houzz_final/00081.jpg,355,551,277,473
2447,/home/dziurawy-beret/houzz_final/00081.jpg,0,196,283,479
2448,/home/dziurawy-beret/houzz_final/00081.jpg,287,483,805,1001
2449,/home/dziurawy-beret/houzz_final/00081.jpg,182,378,435,631
2450,/home/dziurawy-beret/houzz_final/00081.jpg,245,441,512,708
2451,/home/dziurawy-beret/houzz_final/00081.jpg,27,223,823,1019
2452,/home/dziurawy-beret/houzz_final/00081.jpg,151,347,366,562
2453,/home/dziurawy-beret/houzz_final/00081.jpg,182,378,325,521
2454,/home/dziurawy-beret/houzz_final/00081.jpg,169,365,543,739
2455,/home/dziurawy-beret/houzz_final/00081.jpg,364,560,771,967
2456,/home/dziurawy-beret/houzz_final/00081.jpg,130,326,101,297
2457,/home/dziurawy-beret/houzz_final/00081.jpg,362,558,400,596
2458,/home/dziurawy-beret/houzz_final/00081.jpg,88,284,64,260
2459,/home/dziurawy-beret/houzz_final/00081.jpg,559,755,706,902
2460,/home/dziurawy-beret/houzz_final/00082.jpg,404,600,26,222
2461,/home/dziurawy-beret/houzz_final/00082.jpg,430,626,115,311
2462,/home/dziurawy-beret/houzz_final/00082.jpg,200,396,130,326
2463,/home/dziurawy-beret/houzz_final/00082.jpg,152,348,334,530
2464,/home/dziurawy-beret/houzz_final/00082.jpg,97,293,743,939
2465,/home/dziurawy-beret/houzz_final/00082.jpg,400,596,534,730
2466,/home/dziurawy-beret/houzz_final/00082.jpg,555,751,496,692
2467,/home/dziurawy-beret/houzz_final/00082.jpg,538,734,495,691
2468,/home/dziurawy-beret/houzz_final/00082.jpg,121,317,120,316
2469,/home/dziurawy-beret/houzz_final/00082.jpg,374,570,436,632
2470,/home/dziurawy-beret/houzz_final/00082.jpg,482,678,627,823
2471,/home/dziurawy-beret/houzz_final/00082.jpg,459,655,508,704
2472,/home/dziurawy-beret/houzz_final/00082.jpg,167,363,175,371
2473,/home/dziurawy-beret/houzz_final/00082.jpg,66,262,223,419
2474,/home/dziurawy-beret/houzz_final/00082.jpg,475,671,575,771
2475,/home/dziurawy-beret/houzz_final/00082.jpg,321,517,264,460
2476,/home/dziurawy-beret/houzz_final/00082.jpg,532,728,666,862
2477,/home/dziurawy-beret/houzz_final/00082.jpg,230,426,183,379
2478,/home/dziurawy-beret/houzz_final/00082.jpg,552,748,513,709
2479,/home/dziurawy-beret/houzz_final/00082.jpg,426,622,531,727
2480,/home/dziurawy-beret/houzz_final/00082.jpg,445,641,329,525
2481,/home/dziurawy-beret/houzz_final/00082.jpg,499,695,575,771
2482,/home/dziurawy-beret/houzz_final/00082.jpg,254,450,601,797
2483,/home/dziurawy-beret/houzz_final/00082.jpg,290,486,258,454
2484,/home/dziurawy-beret/houzz_final/00082.jpg,132,328,741,937
2485,/home/dziurawy-beret/houzz_final/00082.jpg,460,656,219,415
2486,/home/dziurawy-beret/houzz_final/00082.jpg,327,523,633,829
2487,/home/dziurawy-beret/houzz_final/00082.jpg,42,238,476,672
2488,/home/dziurawy-beret/houzz_final/00082.jpg,55,251,290,486
2489,/home/dziurawy-beret/houzz_final/00082.jpg,442,638,301,497
2490,/home/dziurawy-beret/houzz_final/00083.jpg,562,758,294,490
2491,/home/dziurawy-beret/houzz_final/00083.jpg,536,732,703,899
2492,/home/dziurawy-beret/houzz_final/00083.jpg,417,613,189,385
2493,/home/dziurawy-beret/houzz_final/00083.jpg,308,504,815,1011
2494,/home/dziurawy-beret/houzz_final/00083.jpg,407,603,680,876
2495,/home/dziurawy-beret/houzz_final/00083.jpg,209,405,679,875
2496,/home/dziurawy-beret/houzz_final/00083.jpg,376,572,738,934
2497,/home/dziurawy-beret/houzz_final/00083.jpg,208,404,425,621
2498,/home/dziurawy-beret/houzz_final/00083.jpg,321,517,195,391
2499,/home/dziurawy-beret/houzz_final/00083.jpg,458,654,612,808
2500,/home/dziurawy-beret/houzz_final/00083.jpg,231,427,444,640
2501,/home/dziurawy-beret/houzz_final/00083.jpg,363,559,93,289
2502,/home/dziurawy-beret/houzz_final/00083.jpg,164,360,495,691
2503,/home/dziurawy-beret/houzz_final/00083.jpg,478,674,788,984
2504,/home/dziurawy-beret/houzz_final/00083.jpg,185,381,117,313
2505,/home/dziurawy-beret/houzz_final/00083.jpg,193,389,434,630
2506,/home/dziurawy-beret/houzz_final/00083.jpg,485,681,141,337
2507,/home/dziurawy-beret/houzz_final/00083.jpg,560,756,498,694
2508,/home/dziurawy-beret/houzz_final/00083.jpg,41,237,368,564
2509,/home/dziurawy-beret/houzz_final/00083.jpg,489,685,59,255
2510,/home/dziurawy-beret/houzz_final/00083.jpg,231,427,16,212
2511,/home/dziurawy-beret/houzz_final/00083.jpg,538,734,28,224
2512,/home/dziurawy-beret/houzz_final/00083.jpg,325,521,414,610
2513,/home/dziurawy-beret/houzz_final/00083.jpg,360,556,421,617
2514,/home/dziurawy-beret/houzz_final/00083.jpg,46,242,520,716
2515,/home/dziurawy-beret/houzz_final/00083.jpg,421,617,526,722
2516,/home/dziurawy-beret/houzz_final/00083.jpg,424,620,57,253
2517,/home/dziurawy-beret/houzz_final/00083.jpg,199,395,402,598
2518,/home/dziurawy-beret/houzz_final/00083.jpg,519,715,5,201
2519,/home/dziurawy-beret/houzz_final/00083.jpg,451,647,725,921
2520,/home/dziurawy-beret/houzz_final/00084.jpg,397,593,243,439
2521,/home/dziurawy-beret/houzz_final/00084.jpg,168,364,803,999
2522,/home/dziurawy-beret/houzz_final/00084.jpg,347,543,265,461
2523,/home/dziurawy-beret/houzz_final/00084.jpg,426,622,537,733
2524,/home/dziurawy-beret/houzz_final/00084.jpg,354,550,807,1003
2525,/home/dziurawy-beret/houzz_final/00084.jpg,491,687,657,853
2526,/home/dziurawy-beret/houzz_final/00084.jpg,116,312,733,929
2527,/home/dziurawy-beret/houzz_final/00084.jpg,75,271,144,340
2528,/home/dziurawy-beret/houzz_final/00084.jpg,11,207,718,914
2529,/home/dziurawy-beret/houzz_final/00084.jpg,416,612,741,937
2530,/home/dziurawy-beret/houzz_final/00084.jpg,106,302,193,389
2531,/home/dziurawy-beret/houzz_final/00084.jpg,436,632,264,460
2532,/home/dziurawy-beret/houzz_final/00084.jpg,10,206,658,854
2533,/home/dziurawy-beret/houzz_final/00084.jpg,259,455,107,303
2534,/home/dziurawy-beret/houzz_final/00084.jpg,86,282,532,728
2535,/home/dziurawy-beret/houzz_final/00084.jpg,169,365,39,235
2536,/home/dziurawy-beret/houzz_final/00084.jpg,503,699,563,759
2537,/home/dziurawy-beret/houzz_final/00084.jpg,178,374,9,205
2538,/home/dziurawy-beret/houzz_final/00084.jpg,157,353,379,575
2539,/home/dziurawy-beret/houzz_final/00084.jpg,209,405,736,932
2540,/home/dziurawy-beret/houzz_final/00084.jpg,24,220,289,485
2541,/home/dziurawy-beret/houzz_final/00084.jpg,124,320,42,238
2542,/home/dziurawy-beret/houzz_final/00084.jpg,459,655,319,515
2543,/home/dziurawy-beret/houzz_final/00084.jpg,510,706,254,450
2544,/home/dziurawy-beret/houzz_final/00084.jpg,378,574,785,981
2545,/home/dziurawy-beret/houzz_final/00084.jpg,188,384,775,971
2546,/home/dziurawy-beret/houzz_final/00084.jpg,118,314,8,204
2547,/home/dziurawy-beret/houzz_final/00084.jpg,540,736,115,311
2548,/home/dziurawy-beret/houzz_final/00084.jpg,435,631,147,343
2549,/home/dziurawy-beret/houzz_final/00084.jpg,98,294,223,419
2550,/home/dziurawy-beret/houzz_final/00085.jpg,363,559,127,323
2551,/home/dziurawy-beret/houzz_final/00085.jpg,533,729,605,801
2552,/home/dziurawy-beret/houzz_final/00085.jpg,363,559,436,632
2553,/home/dziurawy-beret/houzz_final/00085.jpg,297,493,361,557
2554,/home/dziurawy-beret/houzz_final/00085.jpg,193,389,437,633
2555,/home/dziurawy-beret/houzz_final/00085.jpg,259,455,190,386
2556,/home/dziurawy-beret/houzz_final/00085.jpg,517,713,114,310
2557,/home/dziurawy-beret/houzz_final/00085.jpg,492,688,420,616
2558,/home/dziurawy-beret/houzz_final/00085.jpg,332,528,207,403
2559,/home/dziurawy-beret/houzz_final/00085.jpg,288,484,534,730
2560,/home/dziurawy-beret/houzz_final/00085.jpg,113,309,782,978
2561,/home/dziurawy-beret/houzz_final/00085.jpg,530,726,702,898
2562,/home/dziurawy-beret/houzz_final/00085.jpg,389,585,7,203
2563,/home/dziurawy-beret/houzz_final/00085.jpg,137,333,656,852
2564,/home/dziurawy-beret/houzz_final/00085.jpg,546,742,778,974
2565,/home/dziurawy-beret/houzz_final/00085.jpg,113,309,827,1023
2566,/home/dziurawy-beret/houzz_final/00085.jpg,199,395,261,457
2567,/home/dziurawy-beret/houzz_final/00085.jpg,481,677,261,457
2568,/home/dziurawy-beret/houzz_final/00085.jpg,525,721,826,1022
2569,/home/dziurawy-beret/houzz_final/00085.jpg,524,720,240,436
2570,/home/dziurawy-beret/houzz_final/00085.jpg,492,688,565,761
2571,/home/dziurawy-beret/houzz_final/00085.jpg,190,386,680,876
2572,/home/dziurawy-beret/houzz_final/00085.jpg,24,220,599,795
2573,/home/dziurawy-beret/houzz_final/00085.jpg,406,602,63,259
2574,/home/dziurawy-beret/houzz_final/00085.jpg,168,364,595,791
2575,/home/dziurawy-beret/houzz_final/00085.jpg,109,305,74,270
2576,/home/dziurawy-beret/houzz_final/00085.jpg,321,517,595,791
2577,/home/dziurawy-beret/houzz_final/00085.jpg,183,379,375,571
2578,/home/dziurawy-beret/houzz_final/00085.jpg,450,646,187,383
2579,/home/dziurawy-beret/houzz_final/00085.jpg,488,684,377,573
2580,/home/dziurawy-beret/houzz_final/00086.jpg,302,498,514,710
2581,/home/dziurawy-beret/houzz_final/00086.jpg,532,728,121,317
2582,/home/dziurawy-beret/houzz_final/00086.jpg,37,233,467,663
2583,/home/dziurawy-beret/houzz_final/00086.jpg,566,762,424,620
2584,/home/dziurawy-beret/houzz_final/00086.jpg,439,635,686,882
2585,/home/dziurawy-beret/houzz_final/00086.jpg,147,343,145,341
2586,/home/dziurawy-beret/houzz_final/00086.jpg,240,436,79,275
2587,/home/dziurawy-beret/houzz_final/00086.jpg,427,623,542,738
2588,/home/dziurawy-beret/houzz_final/00086.jpg,208,404,62,258
2589,/home/dziurawy-beret/houzz_final/00086.jpg,401,597,817,1013
2590,/home/dziurawy-beret/houzz_final/00086.jpg,62,258,816,1012
2591,/home/dziurawy-beret/houzz_final/00086.jpg,93,289,60,256
2592,/home/dziurawy-beret/houzz_final/00086.jpg,510,706,259,455
2593,/home/dziurawy-beret/houzz_final/00086.jpg,285,481,576,772
2594,/home/dziurawy-beret/houzz_final/00086.jpg,555,751,48,244
2595,/home/dziurawy-beret/houzz_final/00086.jpg,274,470,364,560
2596,/home/dziurawy-beret/houzz_final/00086.jpg,175,371,362,558
2597,/home/dziurawy-beret/houzz_final/00086.jpg,287,483,121,317
2598,/home/dziurawy-beret/houzz_final/00086.jpg,154,350,799,995
2599,/home/dziurawy-beret/houzz_final/00086.jpg,316,512,609,805
2600,/home/dziurawy-beret/houzz_final/00086.jpg,124,320,107,303
2601,/home/dziurawy-beret/houzz_final/00086.jpg,110,306,495,691
2602,/home/dziurawy-beret/houzz_final/00086.jpg,174,370,434,630
2603,/home/dziurawy-beret/houzz_final/00086.jpg,242,438,561,757
2604,/home/dziurawy-beret/houzz_final/00086.jpg,466,662,827,1023
2605,/home/dziurawy-beret/houzz_final/00086.jpg,330,526,234,430
2606,/home/dziurawy-beret/houzz_final/00086.jpg,483,679,204,400
2607,/home/dziurawy-beret/houzz_final/00086.jpg,350,546,464,660
2608,/home/dziurawy-beret/houzz_final/00086.jpg,136,332,475,671
2609,/home/dziurawy-beret/houzz_final/00086.jpg,25,221,588,784
2610,/home/dziurawy-beret/houzz_final/00087.jpg,179,375,260,456
2611,/home/dziurawy-beret/houzz_final/00087.jpg,76,272,298,494
2612,/home/dziurawy-beret/houzz_final/00087.jpg,319,515,762,958
2613,/home/dziurawy-beret/houzz_final/00087.jpg,174,370,418,614
2614,/home/dziurawy-beret/houzz_final/00087.jpg,521,717,200,396
2615,/home/dziurawy-beret/houzz_final/00087.jpg,22,218,471,667
2616,/home/dziurawy-beret/houzz_final/00087.jpg,149,345,566,762
2617,/home/dziurawy-beret/houzz_final/00087.jpg,304,500,86,282
2618,/home/dziurawy-beret/houzz_final/00087.jpg,415,611,632,828
2619,/home/dziurawy-beret/houzz_final/00087.jpg,25,221,613,809
2620,/home/dziurawy-beret/houzz_final/00087.jpg,93,289,310,506
2621,/home/dziurawy-beret/houzz_final/00087.jpg,540,736,89,285
2622,/home/dziurawy-beret/houzz_final/00087.jpg,446,642,317,513
2623,/home/dziurawy-beret/houzz_final/00087.jpg,339,535,258,454
2624,/home/dziurawy-beret/houzz_final/00087.jpg,21,217,757,953
2625,/home/dziurawy-beret/houzz_final/00087.jpg,214,410,736,932
2626,/home/dziurawy-beret/houzz_final/00087.jpg,447,643,265,461
2627,/home/dziurawy-beret/houzz_final/00087.jpg,254,450,277,473
2628,/home/dziurawy-beret/houzz_final/00087.jpg,122,318,387,583
2629,/home/dziurawy-beret/houzz_final/00087.jpg,240,436,369,565
2630,/home/dziurawy-beret/houzz_final/00087.jpg,25,221,545,741
2631,/home/dziurawy-beret/houzz_final/00087.jpg,298,494,571,767
2632,/home/dziurawy-beret/houzz_final/00087.jpg,453,649,144,340
2633,/home/dziurawy-beret/houzz_final/00087.jpg,404,600,590,786
2634,/home/dziurawy-beret/houzz_final/00087.jpg,403,599,337,533
2635,/home/dziurawy-beret/houzz_final/00087.jpg,177,373,739,935
2636,/home/dziurawy-beret/houzz_final/00087.jpg,552,748,402,598
2637,/home/dziurawy-beret/houzz_final/00087.jpg,496,692,149,345
2638,/home/dziurawy-beret/houzz_final/00087.jpg,137,333,19,215
2639,/home/dziurawy-beret/houzz_final/00087.jpg,444,640,509,705
2640,/home/dziurawy-beret/houzz_final/00088.jpg,114,310,383,579
2641,/home/dziurawy-beret/houzz_final/00088.jpg,305,501,266,462
2642,/home/dziurawy-beret/houzz_final/00088.jpg,168,364,267,463
2643,/home/dziurawy-beret/houzz_final/00088.jpg,180,376,629,825
2644,/home/dziurawy-beret/houzz_final/00088.jpg,471,667,650,846
2645,/home/dziurawy-beret/houzz_final/00088.jpg,344,540,814,1010
2646,/home/dziurawy-beret/houzz_final/00088.jpg,443,639,640,836
2647,/home/dziurawy-beret/houzz_final/00088.jpg,377,573,538,734
2648,/home/dziurawy-beret/houzz_final/00088.jpg,508,704,562,758
2649,/home/dziurawy-beret/houzz_final/00088.jpg,382,578,20,216
2650,/home/dziurawy-beret/houzz_final/00088.jpg,242,438,542,738
2651,/home/dziurawy-beret/houzz_final/00088.jpg,292,488,194,390
2652,/home/dziurawy-beret/houzz_final/00088.jpg,117,313,103,299
2653,/home/dziurawy-beret/houzz_final/00088.jpg,91,287,22,218
2654,/home/dziurawy-beret/houzz_final/00088.jpg,45,241,271,467
2655,/home/dziurawy-beret/houzz_final/00088.jpg,476,672,642,838
2656,/home/dziurawy-beret/houzz_final/00088.jpg,536,732,478,674
2657,/home/dziurawy-beret/houzz_final/00088.jpg,228,424,326,522
2658,/home/dziurawy-beret/houzz_final/00088.jpg,396,592,280,476
2659,/home/dziurawy-beret/houzz_final/00088.jpg,234,430,18,214
2660,/home/dziurawy-beret/houzz_final/00088.jpg,72,268,506,702
2661,/home/dziurawy-beret/houzz_final/00088.jpg,338,534,824,1020
2662,/home/dziurawy-beret/houzz_final/00088.jpg,122,318,142,338
2663,/home/dziurawy-beret/houzz_final/00088.jpg,26,222,605,801
2664,/home/dziurawy-beret/houzz_final/00088.jpg,339,535,465,661
2665,/home/dziurawy-beret/houzz_final/00088.jpg,289,485,501,697
2666,/home/dziurawy-beret/houzz_final/00088.jpg,186,382,527,723
2667,/home/dziurawy-beret/houzz_final/00088.jpg,65,261,329,525
2668,/home/dziurawy-beret/houzz_final/00088.jpg,193,389,223,419
2669,/home/dziurawy-beret/houzz_final/00088.jpg,471,667,62,258
2670,/home/dziurawy-beret/houzz_final/00089.jpg,186,382,804,1000
2671,/home/dziurawy-beret/houzz_final/00089.jpg,385,581,427,623
2672,/home/dziurawy-beret/houzz_final/00089.jpg,347,543,171,367
2673,/home/dziurawy-beret/houzz_final/00089.jpg,75,271,166,362
2674,/home/dziurawy-beret/houzz_final/00089.jpg,129,325,339,535
2675,/home/dziurawy-beret/houzz_final/00089.jpg,456,652,765,961
2676,/home/dziurawy-beret/houzz_final/00089.jpg,187,383,741,937
2677,/home/dziurawy-beret/houzz_final/00089.jpg,457,653,387,583
2678,/home/dziurawy-beret/houzz_final/00089.jpg,297,493,185,381
2679,/home/dziurawy-beret/houzz_final/00089.jpg,497,693,635,831
2680,/home/dziurawy-beret/houzz_final/00089.jpg,572,768,152,348
2681,/home/dziurawy-beret/houzz_final/00089.jpg,368,564,149,345
2682,/home/dziurawy-beret/houzz_final/00089.jpg,236,432,347,543
2683,/home/dziurawy-beret/houzz_final/00089.jpg,399,595,359,555
